sentence_id,word,POS
1797,"أصدرت وزارة الداخلية اللبنانية قرارات جديدة بإغلاق 63 بلدة وقرية نظرا لارتفاع عدد الاصابات بفيروس كورونا المستجد , وفقا لخبر عاجل بثته قناة سكاى نيوز منذ قليل .",Verb Noun Noun Adjective Noun Adjective Noun Digit Noun Noun Noun Noun Noun Noun Noun Verb Adjective Punctuation Noun Noun Adjective Verb Noun ProperNoun ProperNoun Preposition Noun Punctuation
1798,"أعلن معمر الإريانى وزير إعلام اليمن , فشل المساعي الدولية لاقناع مليشيا الحوثى للسماح لفريق أممي بفحص خزان صافر وفقا لخبر عاجل بثته قناة العربية منذ قليل .",Verb ProperNoun ProperNoun Noun Noun ProperNoun Punctuation Noun Noun Adjective Noun ProperNoun ProperNoun Noun Noun Adjective Noun Noun ProperNoun Noun Noun Adjective Verb Noun Adjective Preposition Noun Punctuation
1799,أفاد مصدر أمني عراقي اليوم الأحد بإصابة مدير الصحة في قضاء ( عنة ) غربي الأنبار جراء انفجار عبوة ناسفة .,Verb Noun Adjective Adjective Noun Noun Noun Noun Noun Preposition Noun Punctuation Noun Punctuation Adjective Noun Noun Noun Noun Adjective Punctuation
1800,"أكد المتحدث باسم القائد العام للقوات المسلحة العراقية اللواء يحيى رسول , اليوم / الأحد ان مجموعة محسوبة على المتظاهرين ألقت قنابل يدوية القوات الأمنية ببغداد",Verb Noun Noun Noun Adjective Noun Adjective Adjective Noun ProperNoun Noun Punctuation Noun Punctuation Noun Pseudo Verb Noun Adjective Preposition Noun Verb Noun Adjective Noun Adjective ProperNoun
1801,"أعلن الناطق باسم اللجنة الوطنية لمتابعة فيروس كورونا بالجزائر جمال فورار اليوم الأحد ارتفاع عدد حالات الإصابة بفيروس إلى 56 ألفا و 143 حالة إصابة , 1914 وفاة .",Verb Noun Noun Noun Adjective Noun Noun Verb ProperNoun ProperNoun ProperNoun Noun Noun Noun Noun Noun Noun Noun Preposition Digit Number Noun Conjunction Digit Noun Noun Punctuation Digit Noun Punctuation
1802,"استلمت حكومة السودان المنحة الإماراتية الدفعة الاولى من القمح البالغ قدرها ( 67 ) الف طن وسوف يتم تخصيصها للمطاحن العاملة فى الخرطوم والولايات , قال وكيل وزارة التجارة .",Verb Noun ProperNoun Noun Adjective Noun Numerical Adjective Preposition Noun Adjective Noun Punctuation Digit Punctuation Number Noun Noun Future Particle Verb Noun Noun Adjective Preposition ProperNoun Noun Punctuation Verb Noun Noun Noun Punctuation
1803,"دعت مفوضية حقوق الإنسان في العراق , اليوم / الأحد المتظاهرين إلى الحفاظ على سلمية مظاهراتهم .",Verb Noun Noun Noun Preposition ProperNoun Punctuation Noun Punctuation Noun Noun Preposition Noun Preposition Adjective Noun Punctuation
1804,"أكد رئيس الوزراء العراقي مصطفى الكاظمي , اليوم الأحد أن الواجب الأول للقوات الأمنية هو حماية المتظاهرين وحقهم في التعبير عن آرائهم فيما دعا إلى أهمية الحفاظ على سلمية التظاهرات وحماية قواتنا",Verb Noun Noun Adjective ProperNoun ProperNoun Punctuation Noun Noun Subordinating Conjunction Noun Numerical Adjective Noun Adjective Pronoun Noun Noun Noun Preposition Noun Preposition Noun Subordinating Conjunction Verb Preposition Noun Noun Preposition Adjective Noun Noun Noun
1805,"ثمن رئيس مجلس الوزراء السوداني الدكتور عبد الله حمدوك , جهود الاتحاد الأفريقي والأمم المتحدة في دعم عملية تحقيق السلام بالسودان ورفع اسمه من قائمة الدول الراعية للإرهاب .",Noun Noun Noun Noun Adjective Noun ProperNoun ProperNoun Verb Punctuation Noun Noun Adjective Noun Adjective Preposition Noun Noun Noun Noun ProperNoun Verb Noun Preposition Noun Noun Adjective Noun Punctuation
1806,"أكد رئيس الحكومة العراقية مصطفى الكاظمي اليوم الأحد , أن الواجب الأول للقوات الأمنية هو حماية المتظاهرين فيما أشار إلى أهمية الحفاظ على سلمية التظاهرات .",Verb Noun Noun Adjective ProperNoun ProperNoun Noun Noun Punctuation Subordinating Conjunction Noun Numerical Adjective Noun Adjective Pronoun Noun Noun Subordinating Conjunction Verb Preposition Noun Noun Preposition Adjective Noun Punctuation
1807,"قال رئيس البرلمان الليبى , عقيلة صالح إن الاتفاق على المناصب السيادية فى ليبيا خطوة تسهل كل مسارات التفاوض وفقا لخبر عاجل بثته قناة العربية منذ قليل .",Verb Noun Noun Adjective Punctuation Noun ProperNoun Subordinating Conjunction Noun Preposition Noun Noun Preposition ProperNoun Noun Verb Quantity Noun Noun Noun Noun Noun Adjective Verb Noun Adjective Preposition Noun Punctuation
1808,"أعربت الدكتورة هبة محمد علي وزيرة المالية والتخطيط الاقتصادي المكلفة بالسودان , عن أملها في أن يشهد السودان تدفقا للاستثمارات الأجنبية بعد انقطاع دام لأكثر من 30 عاما .",Verb Noun Noun ProperNoun ProperNoun Noun Adjective Noun Adjective Noun ProperNoun Punctuation Preposition Noun Preposition Subordinating Conjunction Verb ProperNoun Noun Noun Adjective Noun Noun Verb Comparative Adjective Preposition Digit Noun Punctuation
1809,"رحبت وزارة الخارجية السودانية , بقرار الرئيس الأمريكى دونالد ترامب برفع اسم السودان من قائمة الدول الراعية للإرهاب مؤكدة أن السياسات غير المسؤولة",Verb Noun Adjective Adjective Punctuation Noun Noun Adjective ProperNoun ProperNoun Noun Noun ProperNoun Preposition Noun Noun Adjective Noun Adjective Subordinating Conjunction Noun Noun Noun
1810,"خرج آلاف العراقيين , اليوم الأحد إلى ساحة التحرير ومحيط المنطقة الخضراء فى العاصمة بغداد لاستئناف احتجاجهم على عدم قيام السلطات بإصلاحات ومحاسبة المتورطين قمع التظاهرات التى تعرضت لها احتجاجاتهم .",Verb Number Noun Noun Punctuation Noun Noun Preposition Noun Noun Noun Noun Adjective Preposition Noun ProperNoun Noun Noun Preposition Noun Noun Noun Noun Noun Adjective Noun Noun Relative Pronoun Verb Preposition Noun Punctuation
1811,"أثارت واقعة هروب مسن مصاب بفيروس "" كورونا المستجد ( كوفيد - 19 ) , جدلا في الأوساط والمنصات الإعلامية بتونس حيث أنها لم تكن الحادثة الأولى التي تشهدها المستشفيات المعدة لاستقبال مرضى الفيروس التاجي",Verb Noun Noun Noun Noun Noun Punctuation Verb Adjective Punctuation ProperNoun Punctuation Digit Punctuation Punctuation Noun Preposition Noun Noun Adjective ProperNoun Relative Adverb Subordinating Conjunction Negative Particle Verb Noun Numerical Adjective Relative Pronoun Verb Noun Adjective Noun Noun Noun Adjective
1812,أعلن مساعد وزير الصحة السعودية والمتحدث الرسمي الدكتور محمد العبد العال تسجيل 323 حالة جديدة لفيروس كورونا المستجد ( كوفيد - 19 ) ليصبح إجمالي عدد الحالات المؤكدة في المملكة 344 ألفا و 875 .,Verb Noun Noun Noun Adjective Noun Adjective Noun ProperNoun ProperNoun ProperNoun Noun Digit Noun Adjective Noun Verb Adjective Punctuation ProperNoun Punctuation Digit Punctuation Verb Noun Noun Noun Adjective Preposition Noun Digit Number Noun Conjunction Digit Punctuation
1813,"أشاد الأمين العام لمنظمة التعاون الإسلامي الدكتور يوسف بن أحمد العثيمين , اليوم الأحد بمهارات قوات تحالف دعم الشرعية في اليمن التي تمكنت من اعتراض وتدمير طائرة بدون طيار "" مفخخة بالأجواء اليمنية",Verb Noun Adjective Noun Noun Adjective Noun ProperNoun ProperNoun ProperNoun ProperNoun Punctuation Noun Noun Noun Noun Noun Noun Noun Preposition ProperNoun Relative Pronoun Verb Preposition Noun Noun Noun Noun Noun Punctuation Adjective Noun Adjective
1814,قالت عضو اللجنة التنفيذية لمنظمة التحرير الفلسطينية حنان عشراوي إن مواصلة إسرائيل لسياسة الإرهاب المنظم تعكس مدى العجز الذي وصل إليه المجتمع الدولي في ترجمة إداناته واستنكاره إلى إجراءات فعلية تساهم ف,Verb Noun Noun Adjective Noun Noun Adjective ProperNoun ProperNoun Subordinating Conjunction Noun ProperNoun Noun Noun Adjective Verb Noun Noun Relative Pronoun Verb Preposition Noun Adjective Preposition Noun Noun Noun Preposition Noun Adjective Verb Conjunction
1815,"عقد وزراء المالية ومحافظي مؤسسات النقد والبنوك المركزية بدول مجلس التعاون الخليجي يوم الأحد , اجتماعا مشتركا مع مدير صندوق الدولي وذلك بمشاركة الأمين العام لمجلس لدول الخليج العربية .",Verb Noun Adjective Adjective Noun Noun Noun Adjective Noun Noun Noun Adjective Noun Noun Punctuation Noun Adjective Noun Noun Noun Adjective Demonstrative Pronoun Noun Noun Adjective Noun Noun ProperNoun Adjective Punctuation
1816,"أكد الناطق باسم القائد العام للقوات المسلحة العراقية اللواء يحيى رسول , أن القوات الأمنية ملتزمة بحماية التظاهرات والتعامل المهني معها .",Verb Noun Noun Noun Adjective Noun Adjective Adjective Noun ProperNoun Noun Punctuation Subordinating Conjunction Noun Adjective Adjective Noun Noun Noun Adjective Noun Punctuation
1817,"تمكنت قوات الجيش اليمني مسنودة بالمقاومة الشعبية من السيطرة وتحرير مواقع مهمة وحاكمة في مديرية خب والشعف , شمالي محافظة الجوف .",Verb Noun Noun Adjective ProperNoun Noun Adjective Preposition Noun Noun Noun Noun Adjective Preposition Noun Noun ProperNoun Punctuation Adjective Noun Noun Punctuation
1818,"أعلنت وزارة الصحة الأردنية اليوم الأحد , تسجيل 2337 إصابة جديدة بفيروس كورونا المستجد ليرتفع الإجمالي إلى 53087 .",Verb Noun Noun Adjective Noun Noun Punctuation Noun Digit Noun Adjective Noun Verb Adjective Verb Adjective Preposition Digit Punctuation
1819,"أعلنت الأردن عن تسجيل 39 وفاة و 2337 إصابة بفيروس كورونا المستجد خلال 24 ساعة الماضية , وفقا لخبر عاجل بثته قناة العربية منذ قليل",Verb ProperNoun Preposition Noun Digit Noun Conjunction Digit Noun Noun Verb Adjective Noun Digit Noun Adjective Punctuation Noun Noun Adjective Verb Noun Adjective Preposition Noun
1820,"قال رئيس الوزراء الجزائري عبد العزيز جراد , إن التعديلات الدستورية المطروحة للاستفتاء في الأول من نوفمبر المقبل تمثل تصالح الجزائر مع ذاتها وتاريخها وإعادة البلاد إلى المسار الصحيح",Verb Noun Noun Adjective ProperNoun ProperNoun Noun Punctuation Pseudo Verb Noun Adjective Adjective Noun Preposition Numerical Adjective Preposition ProperNoun Adjective Verb Noun ProperNoun Noun Noun Noun Noun Noun Preposition Noun Adjective
1821,"أدانت رابطة العالم الإسلامي "" مجددا أساليب الإساءة لأتباع الأديان , ومن ذلك الرموز الدينية لأي دين وبينت أن الإسلام ينهى عن موضحة علماء المسلمين .",Verb Noun Noun Adjective Punctuation Adjective Noun Noun Noun Noun Punctuation Preposition Demonstrative Pronoun Noun Adjective Interrogative Pronoun Noun Verb Subordinating Conjunction Noun Verb Preposition Adjective Noun Noun Punctuation
1822,"في شمال الضفة الغربية , وخاصة محافظة جنين يقوم مئات الفلسطينيين بشكل مستقل بزراعة وحصاد وتوزيع التبغ المزروع محليا المعروف باسم "" العربي لتلبية الطلب المرتفع المدفوع جزئيا بالأسعار المنخف",Preposition Noun ProperNoun Adjective Punctuation Noun Noun ProperNoun Verb Number Noun Noun Noun Adjective Noun Noun Noun Noun Adjective Adjective Adjective Noun Punctuation Adjective Noun Noun Noun Adjective Adjective Noun ProperNoun
1823,"تشارك جامعة الدول العربية في المنتدى العالمي لتحديات الملكية الفكرية , والذي تنظمه غدا الهيئة السعودية للملكية والأمانة لمجموعة العشرين على هامش الرئاسة .",Verb Noun Noun Adjective Preposition Noun Adjective Noun Noun Adjective Punctuation Relative Pronoun Verb Noun Noun Adjective Noun Noun Noun Numerical Adjective Preposition Noun Noun Punctuation
1824,"أكد الجيش العراقي , أن مجموعة داخل المتظاهرين ألقت بقنبلة يدوية على الأمن وتسببت في إصابات وفقا لخبر عاجل بثته قناة العربية منذ قليل . وفى وقت سابق استخدمت قوات العراقية",Verb Noun Adjective Punctuation Subordinating Conjunction Noun Noun Noun Verb Noun Adjective Preposition Noun Verb Preposition Noun Noun Noun Adjective Verb Noun Adjective Preposition Noun Punctuation Preposition Noun Adjective Verb Noun Adjective
1825,طالب الاتحاد الأوروبي جميع أطراف النزاع في ليبيا بتطبيق اتفاق وقف إطلاق النار بشكل كامل وفوري بين ممثلي الحكومة والبرلمان الليبي المتنازعين منذ ستة أعوام حرب أهلية .,Verb Noun Adjective Quantity Noun Noun Noun Preposition ProperNoun Noun Noun Noun Noun Noun Noun Adjective Adjective Noun Noun Noun Noun Adjective Adjective Preposition Number Noun Noun Noun Adjective Punctuation
1826,"أعلنت وزارة الصحة في إقليم كردستان العراقي , اليوم الأحد عن تسجيل 860 إصابة جديدة بفيروس "" كورونا ; ليصل إجمالي الإصابات إلى 68 ألفا و 44 حالة .",Verb Noun Noun Preposition Noun ProperNoun Adjective Punctuation Noun Noun Preposition Noun Digit Noun Adjective Noun Punctuation Verb Punctuation Verb Noun Noun Preposition Digit Number Noun Conjunction Digit Noun Punctuation
1827,"قالت المبعوثة الأممية إلى ليبيا ستيفانى ويليامز , إن مجلس الأمن سيعاقب كل من يعرقل وقف النار في وفقا لخبر عاجل بثته قناة العربية منذ قليل . وفى وقت سابق وجهت",Verb Noun Adjective Preposition ProperNoun ProperNoun ProperNoun Punctuation Pseudo Verb Noun Noun Verb Quantity Noun Preposition Verb Noun Noun Preposition Noun Noun Adjective Verb Noun Adjective Preposition Noun Punctuation Preposition Noun Adjective Verb
1828,"التقى وزير الخارجية الكويتي الشيخ أحمد ناصر المحمد الصباح اليوم , بالسفيرة الفرنسية لدى الكويت آن كلير لو جيندر .",Verb Noun Adjective Adjective Noun ProperNoun ProperNoun ProperNoun ProperNoun Noun Punctuation Noun Adjective Noun ProperNoun Subordinating Conjunction ProperNoun Subordinating Conjunction ProperNoun Punctuation
1829,لقي 6 عناصر من حركة الشباب الصومالية بينهم قيادي بارز حتفهم خلال عملية عسكرية نفذتها قوات الجيش الصومالي جنوبي البلاد .,Verb Digit Noun Preposition Noun Noun Adjective Noun Noun Adjective Noun Noun Noun Adjective Verb Noun Noun Adjective Adjective Noun Punctuation
1830,"وقعت رابطة العالم الإسلامي ومؤسسة السيرة النبوية بجمهورية اندونيسيا , اتفاقية انطلاقة متاحف ومعارض والحضارة الإسلامية في العاصمة الإندونيسية جاكرتا",Verb Noun Noun Adjective Noun Noun Adjective Noun ProperNoun Punctuation Noun Noun Noun Noun Noun Adjective Preposition Noun Adjective ProperNoun
1831,"كشف تقرير حكومى يمنى حديث عن تزايد انتهاكات ميليشيا الحوثى فى العاصمة صنعاء ضد العملية التعليمية , ووثق التقرير الصادر مكتب حقوق الإنسان .",Verb Noun Adjective Adjective Adjective Preposition Noun Noun Noun ProperNoun Preposition Noun ProperNoun Noun Noun Adjective Punctuation Noun Noun Adjective Noun Noun Noun Punctuation
1832,"حرص الشيخ حمدان بن محمد راشد , ولي عهد مدينة دبي الإماراتية على الاحتفاء بالملاكم الروسي حبيب نور محمدوف الذي اختتم مسيرته الرياضية أمس .",Verb Noun ProperNoun ProperNoun ProperNoun ProperNoun Punctuation Noun Noun Noun ProperNoun Adjective Preposition Noun Noun Adjective ProperNoun ProperNoun ProperNoun Relative Pronoun Verb Noun Adjective Noun Punctuation
1833,"أعلن التحالف العربي لدعم الشرعية فى اليمن , إحاطة صحفية اليوم الأحد اعتراض طائرة مفخخة ثانية أطلقتها ميليشيات الحوثي باتجاه السعودية .",Verb Noun Adjective Noun Adjective Preposition ProperNoun Punctuation Noun Adjective Noun Noun Noun Noun Adjective Numerical Adjective Verb Noun ProperNoun Noun Adjective Punctuation
1834,"استخدمت قوات الأمن العراقية , مدافع المياه وأطلقت الغاز المسيل للدموع باتجاه محتجين مناهضين للحكومة في بغداد اليوم الأحد لمنعهم من عبور حواجز على جسر يؤدي إلى مبان حكومية .",Verb Noun Noun Adjective Punctuation Noun Noun Verb Noun Adjective Noun Noun Adjective Noun Noun Preposition ProperNoun Noun Noun Noun Preposition Noun Noun Preposition Noun Verb Preposition Noun Adjective Punctuation
1835,"شهدت قضية التوأم زهراء وفاطمة اللتين توفيتا نتيجة خطأ طبي فى مملكة البحرين , تفاعلا كبيرا داخل المملكة وطالب المواطنون بمحاسبة المتسببين في وفاة .",Verb Noun Noun ProperNoun ProperNoun Relative Pronoun Verb Noun Noun Adjective Preposition Noun ProperNoun Punctuation Noun Adjective Noun Noun Verb Noun Noun Noun Preposition Noun Punctuation
1836,"بحث أحمد أبو الغيط الأمين العام لجامعة الدول العربية , اليوم الأحد مع جابريال تشانجسون وزير التعليم العالي بجمهورية جنوب السودان تعزيز سبل التعاون العربى وخاصة فى مجال التبادل العلمى",Verb ProperNoun ProperNoun Noun Noun Adjective Noun Noun Adjective Punctuation Noun Noun Noun ProperNoun ProperNoun Noun Noun Adjective Noun Noun ProperNoun Noun Noun Noun Adjective Noun Preposition Noun Noun Adjective
1837,"دعا رئيس حكومة إقليم ( كردستان - العراق ) مسرور بارزانى اليوم الأحد , المجتمع الدولي إلى التعاون لإيجاد آلية لتعويض ضحايا الإرهاب وإعادة بناء مناطقهم تمهيدا لعودة النازحين ديارهم .",Verb Noun Noun Noun Punctuation ProperNoun Punctuation ProperNoun Punctuation Adjective ProperNoun Noun Noun Punctuation Noun Adjective Preposition Noun Noun Noun Noun Noun Noun Noun Noun Noun Noun Noun Noun Noun Punctuation
1838,"أعلنت وزارة الصحة السعودية , فى إحاطة صحفية حول أخر مستجدات فيروس كورونا اليوم الأحد تسجيل 323 إصابة بالفيروس المستجد ليصل إجمالى الإصابات المؤكدة .",Verb Noun Noun Adjective Punctuation Preposition Noun Adjective Noun Adjective Noun Noun Verb Noun Noun Noun Digit Noun Noun Adjective Verb Noun Noun Adjective Punctuation
1839,"أعلنت السلطات المغربية بمدينة الرباط والمناطق التابعة لها إغلاق القاعات الرياضية حتى إشعار آخر , بسبب الارتفاع الكبير لعدد الإصابات المؤكدة بفيروس كورونا المستجد .",Verb Noun Adjective Noun ProperNoun Noun Adjective Preposition Noun Noun Adjective Preposition Noun Adjective Punctuation Noun Noun Adjective Noun Noun Adjective Noun Verb Adjective Punctuation
1840,"أكدت المفوضية العليا لشئون اللاجئين التابعة للأمم المتحدة , أن هناك مليون نازح يمني تركوا مدنهم يعيشون في مناطق أخرى قريبة من دائرة الصراع المسلح ويعيشون ظروف قاسية .",Verb Noun Adjective Noun Noun Adjective Noun Adjective Punctuation Subordinating Conjunction Adverb Number Noun Noun Adjective Verb Noun Verb Preposition Noun Adjective Adjective Preposition Noun Noun Adjective Verb Noun Adjective Punctuation
1841,"أعلنت وزارة الصحة السودانية , اليوم الأحد تسجيل 9 إصابات جديدة بفيروس كورونا المستجد .",Verb Noun Noun Adjective Punctuation Noun Noun Noun Digit Noun Adjective Noun Verb Adjective Punctuation
1842,"أعلنت الممثلة الخاصة للأمين العام للأمم المتحدة فى ليبيا بالإنابة , ستيفانى وليامز انطلاق المشاورات السياسية بين الفرقاء الليبيين ضمن عملية ملتقى الحوار السياسى الليبى .",Verb Noun Adjective Noun Adjective Noun Adjective Preposition ProperNoun Noun Punctuation ProperNoun ProperNoun Noun Noun Adjective Noun Noun Adjective Noun Noun Noun Noun Adjective Adjective Punctuation
1843,"دعا البطريرك المارونى الكاردينال ماره بشاره بطرس الراعي , رئيس الوزراء اللبناني المكلف سعد الحريري إلى تخطي الشروط والشروط المضادة التي تضعها القوى السياسية اللبنانية .",Verb Noun Adjective Noun Noun Noun ProperNoun Noun Punctuation Noun Noun Adjective Adjective ProperNoun ProperNoun Preposition Noun Noun Noun Adjective Relative Pronoun Verb Noun Adjective Adjective Punctuation
1844,"انتابت حالة فزع المستثمرين حول العالم حيال تثبيت البنك المركزى التركى لأسعار الفائدة , رغم المصاعب الاقتصادية التى تمر بها البلاد فى خضم جائحة كورونا .",Verb Noun Noun Noun Noun Noun Noun Noun Noun Adjective Adjective Noun Noun Punctuation Noun Noun Adjective Relative Pronoun Verb Preposition Noun Preposition Noun Noun Verb Punctuation
1845,"أعلنت وزارة الصحة العراقية فى إحاطة صحفية حول أخر مستجدات فيروس كورونا اليوم الأحد , تسجيل 55 حالة وفاة ليصل العدد الكلى 10.623 .",Verb Noun Noun Adjective Preposition Noun Adjective Noun Adjective Noun Noun Verb Noun Noun Punctuation Noun Digit Noun Noun Verb Noun Noun Digit Punctuation
1846,"أسند مدعي عام محكمة أمن الدولة فى الأردن , الرائد القاضي العسكري يوسف خريسات للمتهمين بقضية "" فتى الزرقاء تهم جناية القيام بعمل إرهابي من شأنه تعريض سلامة المجتمع وأمنه للخطر وإلقاء الرعب بي",Verb Noun Noun Noun Noun Noun Preposition ProperNoun Punctuation Noun Noun Adjective ProperNoun ProperNoun Noun Noun Punctuation Noun Adjective Noun Noun Noun Noun Adjective Preposition Noun Noun Noun Noun Noun Noun Noun Noun Abbreviation
1847,"أعلنت وزارة الصحة الكويتية فى إحاطة صحفية حول مستجدات فيروس كورونا اليوم الأحد , تأكيد إصابة 708 حالات جديدة بالفيروس المستجد ليصل إجمالى الحالات .",Verb Noun Noun Adjective Preposition Noun Adjective Noun Noun Noun Verb Noun Noun Punctuation Noun Noun Digit Noun Adjective Noun Adjective Verb Noun Noun Punctuation
1848,"قالت وزارة الخارجية السودانية فى بيان عبر حسابها على تويتر قبل قليل , أن توصل السودان وإسرائيل إلى قرار بإنهاء حالة العداء وتطبيع العلاقة بينهما وبدء التعامل الاقتصادى .",Verb Noun Adjective Adjective Preposition Noun Noun Noun Preposition ProperNoun Noun Noun Punctuation Subordinating Conjunction Verb ProperNoun ProperNoun Preposition Noun Noun Noun Noun Noun Noun Noun Noun Noun Adjective Punctuation
1849,أعرب الأمين العام للأمم المتحدة أنطونيو جوتيريش عن أمله فى أن يؤدى الاتفاق حول تطبيع العلاقات بين السودان وإسرائيل إلى تعزيز التعاون والعلاقات الاقتصادية والتجارية .,Verb Noun Adjective Noun Adjective ProperNoun ProperNoun Preposition Noun Preposition Subordinating Conjunction Verb Noun Noun Noun Noun Noun ProperNoun ProperNoun Preposition Noun Noun Noun Adjective Adjective Punctuation
1850,"وجهت المبعوثة الأممية إلى ليبيا ستيفانى ويليامز , الشكر للقائد الأعلى للجيش الوطني الليبي المشير خليفة حفتر على ما بذله من مجهود وطنى لإنجاح مفاوضات وقف إطلاق النار .",Verb Noun Adjective Preposition ProperNoun ProperNoun ProperNoun Punctuation Noun Noun Comparative Adjective Noun Adjective Adjective Adjective ProperNoun ProperNoun Preposition Relative Pronoun Noun Preposition Noun Adjective Noun Noun Noun Noun Noun Punctuation
1851,"اقتحم 67 مستوطنا ساحات المسجد الأقصى , اليوم الأحد بقيادة المتطرف يهودا غليك وعضو الكنيست الإسرائيلية شولي معلم .",Verb Digit Noun Noun Noun ProperNoun Punctuation Noun Noun Noun Adjective Adjective Noun Noun ProperNoun Adjective Adjective Noun Punctuation
1852,"أعلنت وزارة الصحة فى الإمارات إجرائها 118,058 فحصا جديدا خلال الأربع والعشرين الساعة الماضية على فئات مختلفة في المجتمع باستخدام أفضل وأحدث تقنيات الفحص الطبى ,",Verb Noun Noun Preposition Noun Noun Digit Verb Adjective Noun Number Noun Numerical Adjective Noun Adjective Preposition Noun Adjective Preposition Noun Noun Comparative Adjective Verb Noun Noun Adjective Punctuation
1853,"أعلنت وزيرة الصحة الفلسطينية مى الكيلة , عن تسجيل 5 وفيات و 453 إصابة جديدة بفيروس "" كورونا 360 حالة تعاف خلال ال 24 ساعة الأخيرة .",Verb Noun Noun Adjective ProperNoun Noun Punctuation Preposition Noun Digit Noun Conjunction Digit Noun Adjective Noun Punctuation Verb Digit Noun Noun Noun Determiner Particle Digit Noun Adjective Punctuation
1854,"دعا المتحدث باسم القائد العام للقوات المسلحة اللواء يحيى رسول , المتظاهرين إلى عدم التظاهر خارج ساحة التحرير وذلك وفقا لقناة "" السومرية نيوز العراقية - إننا ندعو أبناءنا خا",Verb Noun Noun Noun Adjective Noun Adjective Noun ProperNoun Noun Punctuation Noun Preposition Noun Noun Noun Noun Noun Demonstrative Pronoun Noun Noun Punctuation Adjective ProperNoun Adjective Punctuation Pseudo Verb Verb Noun ProperNoun
1855,"أعلنت وزارة الصحة العمانية اليوم , الأحد أن إجمالي الحالات المصابة بفيروس كورونا بالسلطنة وصلت إلى 112932 إصابة",Verb Noun Noun Adjective Noun Punctuation Noun Subordinating Conjunction Noun Noun Noun Noun Verb Noun Verb Preposition Digit Noun
1856,أكد وزير خارجية المملكة العربية السعودية الأمير فيصل بن فرحان عبد الله آل سعود اليوم الأحد أن القادة الفلسطينيين صادقون برغبتهم في تحقيق الأفضل لشعبهم .,Verb Noun Adjective Noun Adjective Adjective Noun ProperNoun ProperNoun ProperNoun ProperNoun ProperNoun ProperNoun ProperNoun Noun Noun Subordinating Conjunction Noun Adjective ProperNoun Noun Preposition Noun Comparative Adjective Noun Punctuation
1857,"أعلنت وزارة الصحة فى إحاطة صحفية حول أخر مستجدات فيروس كورونا اليوم الأحد , تسجيل 205 إصابات جديدة بفيروس مقابل تعافى 231 حالة .",Verb Noun Noun Preposition Noun Adjective Noun Adjective Noun Noun Verb Noun Noun Punctuation Noun Digit Noun Adjective Noun Noun Noun Digit Noun Punctuation
1858,"تدخل مدينة الدار البيضاء العاصمة الاقتصادية للمملكة المغربية وكافة المناطق التابعة لها اعتبارا من مساء اليوم ولمدة 4 أسابيع إلى وضعية حظر تنقل ليلي , إضافة مجموعة الإجراءات والتدابير .",Verb Noun Noun Adjective Noun Adjective Noun Adjective Adjective Noun Adjective Preposition Noun Preposition Noun Noun Noun Digit Noun Preposition Noun Noun Verb ProperNoun Punctuation Noun Noun Noun Noun Punctuation
1859,"برعاية الشيخ محمد بن راشد آل مكتوم نائب رئيس الدولة مجلس الوزراء حاكم دبي , تنظم مؤسسة القمة العالمية للحكومات بالشراكة مع منظمة الأمم المتحدة حوارا عالميا افتراضيا رفيع المستوى",Noun Noun ProperNoun ProperNoun ProperNoun ProperNoun ProperNoun Noun Noun Noun Noun Noun Noun ProperNoun Punctuation Verb Noun Noun Adjective Noun Noun Noun Noun Noun Adjective Noun Adjective Adjective Adjective Noun
1860,"قال وزير الاستخبارات الإسرائيلي إيلي كوهين , إن قرار التطبيع بين السودان وإسرائيل كان قرارا جامعا ومتفقا عليه من أطراف الحكم في واصفا الاتفاق بالتاريخي .",Verb Noun Noun Adjective ProperNoun ProperNoun Punctuation Pseudo Verb Noun Noun Noun ProperNoun ProperNoun Verb Noun Noun Adjective Preposition Preposition Noun Noun Preposition Adjective Noun Noun Punctuation
1861,"قال وزير الاستخبارات الإسرائيلي , إيلي كوهين في مقابلة نشرتها اليوم صحيفة "" السوداني إن وفدا سودانيا سيزور تل أبيب قريبا وإنه سيتوجه لاحقا إلى الخرطوم .",Verb Noun Noun Adjective Punctuation ProperNoun ProperNoun Preposition Noun Verb Noun Noun Punctuation Adjective Pseudo Verb Noun Adjective Verb ProperNoun ProperNoun Adjective Pseudo Verb Verb Adjective Preposition ProperNoun Punctuation
1862,"أدانت وزارة الخارجية البحرينية التفجير الإرهابى الذى استهدف مركزا تعليميا فى مدينة كابول في أفغانستان , والذي أدى إلى مقتل وإصابة العشرات من الأشخاص بينهم أطفال .",Verb Noun Adjective Adjective Noun Adjective Relative Pronoun Verb Noun Adjective Preposition Noun ProperNoun Preposition ProperNoun Punctuation Relative Pronoun Verb Preposition Noun Noun Number Noun Preposition Noun Noun Noun Punctuation
1863,"أعلنت وكالة الاستخبارات العراقية اليوم الأحد إلقاء القبض على "" إرهابيين اثنين بعمليتين منفصلتين في العاصمة بغداد .",Verb Noun Noun Adjective Noun Noun Noun Noun Preposition Punctuation Noun Number Noun Noun Adjective Preposition Noun ProperNoun Punctuation
