sentence_id,word,POS
1262,الداخلية : غلق 340 مركزا تعليميا و 1621 مقهى ومطعم مخالف,Adjective Punctuation Noun Digit Noun Adjective Conjunction Digit Noun Noun Adjective
1263,أخبار مصر . خطوط المترو الثلاثة تعمل للسادسة وآخر قطار من الصعيد 1 ظهرا,Noun ProperNoun Punctuation Noun Noun Number Noun Verb Numerical Adjective Adjective Noun Preposition Noun Digit Noun
1264,الحذر ممنعش القدر . حرص الأمير تشارلز لم يحمه من فيروس كورونا فيديو,Noun ProperNoun Noun Punctuation Verb Noun ProperNoun Negative Particle Verb Preposition Noun Verb Noun
1265,ذعر قطرى من خروج كورونا عن السيطرة . وقلق متزايد العمالة الأجنبية,Verb Noun Preposition Noun Verb Preposition Noun Punctuation Adjective Adjective Noun Adjective
1266,وزارة الخارجية تدين الحادثين الإرهابيين في كل من نيجيريا وتشاد,Noun Adjective Verb Noun Noun Preposition Quantity Noun Preposition ProperNoun ProperNoun
1267,وسائل إعلام بريطانية : إصابة الأمير تشارلز بفيروس كورونا المستجد,Noun Noun Adjective Punctuation Noun Noun ProperNoun Noun Verb Adjective
1268,سفير الصين بالقاهرة : إجراءات وقائية مشددة بالمشاريع الصينية بالعاصمة الإدارية,Noun ProperNoun ProperNoun Punctuation Noun Adjective Adjective Noun Adjective Noun Adjective
1269,المترو يعلن مواعيد التشغيل الجديدة للخطوط الثلاثة . اعرف موعد آخر قطار,Noun Verb Noun Noun Adjective Noun Number Noun Punctuation Verb Noun Adjective Noun
1270,رئيس الوزراء يتواصل مع المحافظين لمتابعة توافر السلع والأدوية وتطبيق الحظر,Noun Noun Verb Noun Noun Noun Verb Noun Noun Noun Noun
1271,""" الداخلية تضبط 150 ألف كمامة طبية مغشوشة فى الجيزة",Punctuation Noun Verb Digit Number Noun Noun Adjective Adjective Preposition ProperNoun
1272,شعبة المخابز : إنتاج 270 مليون رغيف يوميا وبدء العمل 5 صباحا,Noun Noun Punctuation Noun Digit Number Noun Noun Adjective Noun Noun Digit Noun
1273,بعد موافقة FDA الأمريكية . تفاصيل أول علاج مؤقت لفيروس كورونا ( فيديو ),Noun Noun Foreign Adjective Punctuation Noun Numerical Adjective Noun Adjective Noun Verb Punctuation Noun Punctuation
1274,"المؤبد ل 3 متهمين والمشدد 15 سنة 4 آخرين ب "" خلية داعش الجيزة . فيديو",Noun Preposition Digit Noun Adjective Digit Noun Digit Adjective Preposition Punctuation Noun ProperNoun ProperNoun Punctuation Noun
1275,السفير الصينى بالقاهرة : مصر من أوائل الدول إعدادا لخطط مواجهة فيروس كورونا,Noun Adjective ProperNoun Punctuation ProperNoun Preposition Numerical Adjective Noun Noun Noun Noun Noun Verb
1276,رئيس عمليات الحكومة : نتابع على مدار الساعة تطبيق القرارات الأخيرة وحظر التجول,Noun Noun Noun Punctuation Verb Preposition Noun Noun Noun Noun Adjective Noun Noun
1277,صحيفة إيطالية تنصح المصريين : التزموا بالحظر لمكافحة كورونا ولا تكرروا أخطاءنا,Noun Adjective Verb Noun Punctuation Verb Noun Noun Verb Negative Particle Verb Noun
1278,انتحار ممرضة إيطالية بعد تأكد إصابتها بفيروس كورونا خوفا على حياة الآخرين,Noun Noun Adjective Noun Noun Noun Noun Verb Noun Preposition Noun Adjective
1279,التعليم تحذر طلاب أولى وثانية ثانوى من تحميل برامج مخالفة على التابلت,Noun Verb Noun Numerical Adjective Noun Adjective Preposition Noun Noun Adjective Preposition ProperNoun
1280,143 حالة وفاة جديدة فى إيران بسبب كورونا . وارتفاع عدد الوفيات ل 2077,Digit Noun Noun Adjective Preposition ProperNoun Noun Verb Punctuation Noun Noun Noun Preposition Digit
1281,السفير الصينى بالقاهرة : نحن بصدد تقديم دفعة مستلزمات طبية إلى مصر,Noun Adjective ProperNoun Punctuation Pronoun Noun Noun Noun Noun Adjective Preposition ProperNoun
1282,الداخلية : واثقون من تجاوب أبناء الشعب المصرى مع إجراءات الحظر,Adjective Punctuation Adjective Preposition Noun Noun Noun Adjective Noun Noun Noun
1283,""" الجنرال الصامت يرحل بعدما أدار أهم ملفات السلام بالسودان",Punctuation Noun Adjective Verb Noun Verb Comparative Adjective Noun Noun ProperNoun
1284,فرق التطهير تعقم محطة قطار ووهان استعدادا لاستقبال المواطنين . فيديو,Noun Noun Verb Noun Noun ProperNoun Noun Noun Noun Punctuation Noun
1285,حقيقة فيروس هانتا الصيني الذي تسبب بوفاة شخص فى ووهان . فيديو,Noun Noun Verb Noun Relative Pronoun Verb Noun Noun Preposition ProperNoun Punctuation Noun
1286,قرارات استثنائية من اتحاد الكرة لمواجهة فيروس كورونا . فيديو,Noun Adjective Preposition Noun Noun Noun Noun Verb Punctuation Noun
1287,الأرصاد : غدا ارتفاع بدرجات الحرارة ورياح مثيرة للرمال والأتربة والقاهرة 26 درحة,Noun Punctuation Noun Noun Noun Noun Noun Adjective Noun Noun ProperNoun Digit ProperNoun
1288,فيديو . الجيش الليبى يتصدى لهجوم الميليشيات على قاعدة الوطية وتحتجز مرتزق سورى,Noun Punctuation Noun Adjective Verb Noun Noun Preposition Noun ProperNoun Verb Noun Adjective
1289,مواطن مصرى مقيم فى إيطاليا : يا أهلى التزموا البيوت ولا تتهاونوا بفيروس كورونا,Noun Adjective Noun Preposition ProperNoun Punctuation Vocalized Particle Noun Verb Noun Negative Particle Verb Noun Verb
1290,"إصابة شخص بسلالتين من "" كورونا فى آن واحد لأول مرة منذ ظهور الفيروس",Noun Noun Noun Preposition Punctuation Verb Preposition Noun Number Noun Numerical Adjective Noun Preposition Noun Noun
1291,"سفارة الصين بالقاهرة ترد على "" شائعات هانتا : انتشر منذ عقود فى دول مختلفة",Noun ProperNoun ProperNoun Verb Preposition Punctuation Adjective Verb Punctuation Verb Preposition Noun Preposition Noun Adjective
1292,رئيس الوزراء يتابع إجراءات السلامة لعاملى قطاع الإنشاءات ومواجهة فيروس كورونا,Noun Noun Verb Noun Noun Adjective Noun Noun Noun Noun Verb
1293,دليلك الكامل لأيام حظر التجوال . فيديو,Noun Adjective Noun Noun Noun Punctuation Noun
1294,التموين : انتظام عمل المخابز وفتح المجمعات الاستهلاكية حتى 7 مساء,Noun Punctuation Noun Noun Noun Noun Noun Adjective Preposition Digit Noun
1295,إسرائيل تعلن ارتفاع عدد المصابين بفيروس كورونا ل 2030 شخصا,ProperNoun Verb Noun Noun Noun Noun Verb Preposition Digit Noun
1296,المترو : حركة الخطوط الثلاثة منتظمة والتشغيل مستمر حتى السادسة مساء,Noun Punctuation Noun Noun Number Noun Adjective Noun Adjective Preposition Numerical Adjective Noun
1297,الكهرباء تفعل الدفع الإلكترونى على موقع الوزارة . وإتاحة منافذ سداد الفاتورة,Noun Verb Noun Adjective Preposition Noun Noun Punctuation Noun Noun Noun Noun
1298,طقس اليوم لطيف . أمطار خفيفة بالسواحل الشمالية والعظمى فى القاهرة 24 درجة,Noun Noun ProperNoun Punctuation Noun Adjective Noun Adjective Noun Preposition ProperNoun Digit Noun
1299,آليات تعظيم موارد الوحدات المحلية بمشروع قانونها الجديد . اعرفها,Noun Noun Noun Noun Adjective Noun Noun Adjective Punctuation Verb
1300,اليوم . بدء تنفيذ 8 قرارات للحكومة فى مقدمتها حظر التجول,Noun Punctuation Noun Noun Digit Noun Noun Preposition Noun Noun Noun
1301,الأمن الاقتصادى يضبط 7 آلاف قضية وينفذ 550 حكما فى 24 ساعة,Noun Adjective Verb Digit Number Noun Noun Verb Digit Noun Preposition Digit Noun
1302,8 معلومات عن تنظيم التصريح بظهور رجال الدين فى الإعلام وعقوبات المخالفة,Digit Noun Preposition Noun Noun Noun Noun Noun Preposition Noun Noun Noun
1303,الصحة تحذر المواطنين فوق ال 60 عاما من التواجد بأماكن مزدحمة منعا لعدوى كورونا,Noun Verb Noun Noun Determiner Particle Digit Noun Preposition Noun Noun Adjective Noun Noun Verb
1304,3 أسباب دفعت الصين للنجاح فى التغلب على كورونا . تعرف عليها,Digit Noun Verb ProperNoun Noun Preposition Noun Preposition Verb Punctuation Verb Preposition
1305,التنمية المحلية : تأجيل المقابلات الشخصية للمتقدمين لوظائف الوزارة بسبب كورونا,Noun Adjective Punctuation Noun Noun Adjective Adjective Noun Noun Noun Verb
1306,الحبس عقوبة مقاومة رجال الضبط وعدم الامتثال لأوامرهم والتعدى عليهم,Noun Noun Noun Noun Noun Noun Noun Noun Noun Preposition
1307,بعد منع التكدسات بالمصالح الحكومية . إزاى تستخرج شهادة ميلاد من البيت ?,Noun Noun Noun Noun Adjective Punctuation ProperNoun Verb Noun ProperNoun Preposition Noun Punctuation
1308,قانون البناء يراعى احتياجات ذوى الإعاقة فى تجهيزات المبانى . اعرف التفاصيل,Noun Noun Verb Noun Noun Noun Preposition Noun Noun Punctuation Verb Noun
1309,"رئيس وزراء كندا للمستهينين بكورونا : لقد طفح الكيل . ابقوا بالمنزل "" فيديو",Noun Noun ProperNoun Adjective Noun Punctuation Verbal Particle Verb Noun Punctuation Verb Noun Punctuation Noun
1310,اعرف إزاى تبلغ عن الأسواق والمحال المخالفة لقرار الغلق للوقاية من كورونا,Verb ProperNoun Verb Preposition Noun Noun Adjective Noun Noun Noun Preposition Verb
1311,تعرف على السجل الإجرامى لجماعة الإخوان بعد مرور 92 عاما تأسيسها,Verb Preposition Noun Adjective Noun Noun Noun Noun Digit Noun Noun
1312,اليوم . هيئة النقل العام تبدأ العمل من 6.30 صباحا حتى 6 مساء,Noun Punctuation Noun Noun Adjective Verb Noun Preposition Digit Noun Preposition Digit Noun
1313,احذر . عقوبات نص عليها قانون الطوارئ للمخالفين لقرارات الحكومة,Verb Punctuation Noun Noun Preposition Noun Noun Noun Noun Noun
1314,"صور . "" خطأ قاتل من ترامب ومعاونيه خلال خطابه الأخير عن أزمة كورونا",ProperNoun Punctuation Punctuation Noun Noun Preposition ProperNoun Noun Noun Noun Adjective Preposition Noun Verb
1315,بريطانيا تشهد أعلى معدل يومى لوفيات كورونا منذ بدء الأزمة,ProperNoun Verb Comparative Adjective Noun Noun Noun Verb Preposition Noun Noun
1316,فيديو . نجاح الصين وصدمة العالم كيف حدثت المعجزة ?,Noun Punctuation Noun ProperNoun Noun Noun Interrogative Adverb Verb Noun Punctuation
1317,فيديو . كيف تعرف أنك أصبت بكورونا ? طبيب مصرى بالولايات المتحدة الأمريكية يرد,Noun Punctuation Interrogative Adverb Verb Subordinating Conjunction Verb Noun Punctuation Noun Adjective Noun Adjective Adjective Verb
1318,"سلوك يساعد على الوقاية من "" كورونا طبقته كوريا الجنوبية . اعرف التفاصيل",Noun Verb Preposition Noun Preposition Punctuation Verb Noun ProperNoun Adjective Punctuation Verb Noun
1319,ترامب : سلامة الأمريكيين أولوية . والاقتصاد القوى مفتاح هزيمة كورونا,ProperNoun Punctuation ProperNoun Noun Noun Punctuation Noun Noun Noun Noun Verb
1320,تعرف على تفاصيل وصول 33 عربة سكة حديد جديدة لميناء الإسكندرية,Verb Preposition Noun Noun Digit Noun Noun ProperNoun Adjective Noun ProperNoun
1321,اليونيسكو تنفي شائعة الماء والمشروبات الساخنة : لا تقضي على فيروس كورونا,ProperNoun Verb Adjective Noun Noun Adjective Punctuation Negative Particle Verb Preposition Noun Verb
1322,شروط وضوابط منح مكافأة المعاش للعاملين بالقطاع الخاص وفقا لقانون العمل الجديد,Noun Noun Noun Noun Noun Noun Noun Adjective Noun Noun Noun Adjective
1323,كاميرات مراقبة بمحيط التحويلات المرورية بميدان الرماية وطريق الفيوم منعا للزحام,Noun Noun Noun Noun Adjective Noun Noun Noun ProperNoun Noun Noun
1324,البيت الأبيض : على الأشخاص الذين غادروا نيويورك مؤخرا الخضوع للحجر أسبوعين,Noun Adjective Punctuation Preposition Noun Relative Pronoun Verb ProperNoun Adjective Noun Noun Noun
1325,محافظ الإسكندرية : متواجدون فى الشارع اليوم لتطبيق الحظر من ال 4 30 عصرا,Noun ProperNoun Punctuation Noun Preposition Noun Noun Noun Noun Preposition Determiner Particle Digit Digit Noun
1326,دراسة حديثة تكشف إهمال حكومة أردوغان في التعامل مع أزمة كورونا,Noun Adjective Verb Noun Noun ProperNoun Preposition Noun Noun Noun Verb
1327,ترامب : كورونا أزمة مالية وصحية لم نشهدها من قبل,ProperNoun Punctuation Verb Noun Adjective Adjective Negative Particle Verb Preposition Noun
1328,درجات الحرارة المتوقعة اليوم الأربعاء بمحافظات مصر,Noun Noun Adjective Noun Noun Noun ProperNoun
1329,الصحة تنصح المواطنين بالبقاء بالمنازل حال الإصابة بالحمي والسعال,Noun Verb Noun Noun Noun Noun Noun Noun Noun
1330,أخبار × 24 ساعة . السيسى : أجهزة الدولة ستتصدى لأى محاولات للإخلال بالإجراءات الاحترازية بمنتهى الحزم,Noun ProperNoun Digit Noun Punctuation ProperNoun Punctuation Noun Noun Verb Interrogative Pronoun Noun Noun Noun Adjective Noun Noun
1331,رئيس وزراء السودان يناقش مع البنك الدولى تمويل مشروعات البنية التحتية,Noun Noun ProperNoun Verb Noun Noun Adjective Noun Noun Noun Adjective
1332,الرئيس الفلسطينى يعرب عن تقديره لإدارة بايدن لدعمها للتهدئة,Noun Adjective Verb Preposition Noun Noun ProperNoun Noun Noun
1333,""" الرئاسى الليبى يستعرض مع مساعد وزير الخارجية السويسرى المصالحة الوطنية",Punctuation Adjective Adjective Verb Noun Noun Noun Adjective Adjective Noun Adjective
1334,تطعيم أكثر من 8 ملايين شخص بالجرعة الأولى لقاح كورونا فى المغرب,Noun Comparative Adjective Preposition Digit Number Noun Noun Noun Numerical Adjective Noun Verb Preposition ProperNoun
1335,وزير الخارجية الأمريكى : نؤمن بحل الدولتين لإنهاء الصراع الفلسطينى الإسرائيلى,Noun Adjective Adjective Punctuation Verb Noun Noun Noun Noun Adjective Adjective
1336,"رئيس "" الأعلى للإعلام يزور مجمع الملك عبد العزيز لكسوة الكعبة . صور",Noun Punctuation Comparative Adjective Noun Verb Noun Noun ProperNoun Adjective Noun Noun Punctuation Noun
1337,اللجنة العلمية لمكافحة كورونا بتونس : الوضع الوبائى بالبلاد تحسن لكنه غير مطمئن,Noun Adjective Noun Verb ProperNoun Punctuation Noun Adjective Noun Noun Pseudo Verb Noun Adjective
1338,الملك عبد الله فى ذكرى عيد الاستقلال : بالصبر والعزيمة صنع الأجداد الأردن الغالى,Noun ProperNoun ProperNoun Preposition Noun Noun Noun Punctuation Noun Noun Noun Noun ProperNoun Adjective
1339,هيفاء أبو غزالة : سد الفجوة بين الجنسيين فى قوانين الجنسية يدعم التنمية المستدامة,Noun ProperNoun ProperNoun Punctuation Noun Noun Noun Adjective Preposition Noun Adjective Verb Noun Noun
1340,الأمم المتحدة : إرسال 120 ألف جرعة لقاح كورونا من مرفق كوفاكس إلى ليبيا,Noun Adjective Punctuation Noun Digit Number Noun Noun Noun Verb Preposition Noun ProperNoun Preposition ProperNoun
1341,"وزيرة الصحة الفلسطينية : استلمنا 102 ألف و 960 جرعة من لقاح "" فايزر",Noun Noun Adjective Punctuation Verb Digit Number Noun Conjunction Digit Noun Preposition Noun Punctuation ProperNoun
1342,المالكى : نسعى لحل سياسى ينهى معاناة الفلسطينيين,Noun Punctuation Verb Noun Adjective Verb Noun Noun
1343,رئيس فلسطين يؤكد ضرورة البدء العاجل فى مسار سياسى تحت إشراف الرباعية الدولية,Noun ProperNoun Verb Noun Noun Adjective Preposition Noun Adjective Noun Noun Adjective Adjective
1344,أبو الغيط يستقبل رئيس مجلس الشورى اليمنى ويؤكد دعم الجامعة لوحدة اليمن,ProperNoun Noun Verb Noun Noun Noun Adjective Verb Noun Noun Noun ProperNoun
1345,اللجنة العربية الدائمة لحقوق الإنسان تنعقد فى دورة استثنائية غدا,Noun Adjective Adjective Noun Noun Verb Preposition Noun Adjective Noun
1346,وزير خارجية الأردن : تنسيق مع مصر بشأن تثبيت وقف إطلاق النار فى غزة,Noun Adjective ProperNoun Punctuation Noun Noun ProperNoun Noun Noun Noun Noun Noun Preposition ProperNoun
1347,استشهاد فلسطينى برصاص الاحتلال الإسرائيلى فى البيرة,Noun Adjective Noun Noun Adjective Preposition Noun
1348,موسكو : المراقبون الروس يصلون إلى سوريا عشية الانتخابات الرئاسية,ProperNoun Punctuation Noun Adjective Verb Preposition ProperNoun Noun Noun Adjective
1349,وزيرا خارجية إيطاليا والجزائر يبحثان ترسيم المنطقة الاقتصادية بالبحر المتوسط,Noun Adjective ProperNoun ProperNoun Verb Noun Noun Adjective Noun Adjective
1350,وزير داخلية سوريا : نحو 18 مليون سورى يحق لهم التصويت بالانتخابات الرئاسية,Noun Adjective ProperNoun Punctuation Noun Digit Number Noun Adjective Verb Preposition Noun Noun Adjective
1351,"المغرب : القبض على عنصرين مواليين ل "" داعش فى تارودانت",ProperNoun Punctuation Noun Preposition Noun Adjective Preposition Punctuation ProperNoun Preposition ProperNoun
1352,وزير خارجية اليمن : روسيا يمكن أن تلعب دورا للضغط على الحوثيين لإنهاء الحرب,Noun Adjective ProperNoun Punctuation ProperNoun Verb Subordinating Conjunction Verb Noun Noun Preposition ProperNoun Noun Noun
1353,المقاعد تتسبب فى إلغاء جلسة البرلمان الكويتى اليوم . اعرف التفاصيل ( صور ),Noun Verb Preposition Noun Noun Noun Adjective Noun Punctuation Verb Noun Punctuation ProperNoun Punctuation
1354,موسكو : الإرهاب والعرقلة الدولية هما الخطران الرئيسيان أمام الانتخابات بسوريا,ProperNoun Punctuation Noun Noun Adjective Pronoun Noun Adjective Noun Noun ProperNoun
1355,"الدفاع الروسية : وصول 3 قاذفات بعيدة المدى إلى قاعدة "" حميميم بسوريا",Noun Adjective Punctuation Noun Digit Noun Adjective Noun Preposition Noun Punctuation ProperNoun ProperNoun
1356,مسئول تونسى يؤكد عدم وجود إصابات ب ' الفطر الأسود فى البلاد,Noun Adjective Verb Noun Noun Noun Preposition Punctuation Noun Noun Preposition Noun
1357,طقس الخليج . أمطار رعدية بالسعودية وصحو بالإمارات,Noun ProperNoun Punctuation Noun Adjective Adjective Noun Noun
1358,روسيا تستأنف رحلاتها الجوية إلى السعودية و 4 دول آخرى,ProperNoun Verb Noun Adjective Preposition ProperNoun Conjunction Digit Noun Adjective
1359,"اليمن و "" يونسيف يبحثان مجالات التعاون الثنائى",ProperNoun Conjunction Punctuation ProperNoun Verb Noun Noun Adjective
1360,تونس ترسل طائرة محملة بمساعدات طبية وغذائية إلى قطاع غزة,ProperNoun Verb Noun Adjective Noun Adjective Adjective Preposition Noun ProperNoun
1361,طيران الخليج تؤكد التزامها بتعليق دخول القادمين من دول القائمة الحمراء,Noun ProperNoun Verb Noun Noun Noun Adjective Preposition Noun Adjective Adjective
1362,نائب رئيس البرلمان العراقى يدعو لتجريم الاعتداءات الإسرائيلية وتعويض الفلسطينيين,Noun Noun Noun Adjective Verb Noun Noun Adjective Noun Noun
1363,وزير الإعلام السورى يطالب الغربى بالمهنية خلال انتخابات الرئاسة,Noun Noun Adjective Verb Adjective Adjective Noun Noun Noun
1364,وزير خارجية تونس يؤكد أهمية البعد الأفريقى والعربى والإسلامى والمتوسطى لبلاده,Noun Adjective ProperNoun Verb Noun Noun Adjective Adjective Adjective Adjective Noun
1365,معلق رياضى فلسطيني يشيد بدور مصر تجاه القضية الفلسطينية,Adjective Noun Adjective Verb Noun ProperNoun Noun Noun Adjective
1366,السعودية واليونان تنفذان مناورات جوية مشتركة خلال الشهر الحالى,ProperNoun ProperNoun Verb Noun Adjective Adjective Noun Noun Adjective
1367,قتلى وجرحى من الحوثيين بنيران الجيش اليمني في مأرب,Noun Noun Preposition ProperNoun Noun Noun Adjective Preposition Noun
1368,الإمارات تدعو السلطات الإسرائيلية لتحمل مسئولية خفض التصعيد فى القدس,Noun Verb Noun Adjective Noun Noun Noun Noun Preposition ProperNoun
1369,"سكاى نيوز : إطلاق قذيفة ثانية من قطاع غزة تجاه موقع "" كيسوفيم العسكرى الإسرائيلى",ProperNoun ProperNoun Punctuation Noun Noun Numerical Adjective Preposition Noun ProperNoun Noun Noun Punctuation ProperNoun Adjective Adjective
1370,رئيس وزراء العراق يوجه بنقل الحالات الحرجة بحريق المستشفى للعلاج بالخارج,Noun Noun ProperNoun Verb Noun Noun Adjective Noun Noun Noun Noun
1371,العربية : فلسطينيون يزيلون الحواجز الحديدية ويفتحون ساحة باب العامود بالقدس,Adjective Punctuation Noun Verb Noun Adjective Verb Noun Noun Noun ProperNoun
1372,الرئيس العراقى يتلقى التعازى من ملوك ورؤساء العرب بفاجعة مستشفى ابن الخطيب,Noun Adjective Verb Noun Preposition Noun Noun Noun Noun Noun Noun ProperNoun
1373,52 مليون يورو مساعدات إضافية من الاتحاد الأوروبى للسودان,Digit Number Noun Noun Noun Adjective Preposition Noun Adjective ProperNoun
1374,القضاء الجزائرى يقضى بحبس نائب برلمانى سابق بتهمة الفساد,Noun Adjective Verb Noun Noun Adjective Adjective Noun Noun
1375,مستشار الأمن القومى الأمريكى يقدم التعازى فى ضحايا مستشفى ابن الخطيب بالعراق,Noun Noun Adjective Adjective Verb Noun Preposition Noun Noun Noun ProperNoun ProperNoun
1376,رئيس الوزراء العراقي يدعو للتكاتف ورفض المزايدات السياسية بالكوارث الوطنية,Noun Noun Adjective Verb Noun Noun Noun Adjective Noun Adjective
1377,"الأردن يعلن عودة حركة السفر بمعبر "" العقبة بعد توقف عام بسبب كورونا",ProperNoun Verb Noun Noun Noun Noun Punctuation ProperNoun Noun Noun Noun Noun Verb
1378,تونس تطلب رسميا برنامجا تمويليا من صندوق النقد الدولى,ProperNoun Verb Adjective Noun Adjective Preposition Noun Noun Adjective
1379,"وزارة الدفاع الجزائرية تعلن إحباط "" مؤامرة خطيرة خططت لها الحركة الانفصالية ماك",Noun Noun Adjective Verb Noun Punctuation Noun Adjective Verb Preposition Noun Adjective ProperNoun
1380,البيت الأبيض يعرض مساعدة العراق فى حادث حريق مستشفى لعلاج مرضى كورونا,Noun Adjective Verb Noun ProperNoun Preposition Noun Noun Noun Noun Adjective Verb
1381,النمسا تطالب بوقف المصادمات بين الفلسطينيين والإسرائيليين فى القدس,ProperNoun Verb Noun Noun Noun Noun Noun Preposition ProperNoun
1382,مجلس القضاء الأعلى العراقى يقرر توقيف مدير مستشفى ابن الخطيب,Noun Noun Comparative Adjective Adjective Verb Noun Noun Noun Noun Noun
1383,"أبو الغيط يعزى العراق فى ضحايا حريق مستشفى "" ابن الخطيب",ProperNoun Noun Verb ProperNoun Preposition Noun Noun Noun Punctuation Noun Noun
1384,أبو الغيط يدين الاعتداءات الإسرائيلية على الفلسطينيين فى القدس الشرقية,ProperNoun Noun Verb Noun Adjective Preposition Noun Preposition ProperNoun Adjective
1385,الجيش اللبنانى يحبط محاولة لتهريب 69 سوريا عبر البحر إلى قبرص,Noun Adjective Verb Noun Noun Digit ProperNoun Noun Noun Preposition ProperNoun
1386,مجموعات إرهابية تقصف 8 قرى بالصواريخ والمدفعية شمال غرب الحسكة بسوريا,Noun Adjective Verb Digit Noun Noun Noun Noun Noun Noun ProperNoun
1387,"أمير الكويت يعزى رئيس العراق فى ضحايا حريق مستشفى "" ابن الخطيب ببغداد",Noun ProperNoun Verb Noun ProperNoun Preposition Noun Noun Noun Punctuation ProperNoun ProperNoun ProperNoun
1388,"المغرب يستدعي سفير إسبانيا بالرباط بسبب استضافة بلاده لزعيم "" البوليساريو",ProperNoun Verb Noun ProperNoun ProperNoun Noun Noun Noun Noun Punctuation ProperNoun
1389,"سفير بريطانيا بالعراق يقدم التعازى فى ضحايا حريق مستشفى "" ابن الخطيب",Noun ProperNoun ProperNoun Verb Noun Preposition Noun Noun Noun Punctuation ProperNoun ProperNoun
1390,الأمم المتحدة وفرنسا يؤكدان أهمية سحب المرتزقة بشكل كامل من ليبيا,Noun Adjective ProperNoun Verb Noun Noun Noun Noun Adjective Preposition ProperNoun
1391,فلسطين تطالب مجلس الأمن بوقف انتهاكات الاحتلال الإسرائيلى,ProperNoun Verb Noun Noun Noun Noun Noun Adjective
1392,"اللجنة العسكرية الليبية المشتركة "" 5 + تجتمع اليوم فى سرت",Noun Adjective Adjective Adjective Punctuation Digit Punctuation Verb Noun Preposition Verb
1393,سفير أمريكا فى طرابلس يناقش مع عقيلة صالح ملفى الانتخابات والميزانية,Noun ProperNoun Preposition ProperNoun Verb Noun Noun ProperNoun Noun Noun Noun
1394,ارتفاع ضحايا حريق مستشفى ابن الخطيب فى بغداد إلى 82 شخصا والحكومة تعلن الحداد,Noun Noun Noun Noun Noun Noun Preposition ProperNoun Preposition Digit Noun Noun Verb Noun
1395,الاستخبارات العراقية تعلن ضبط أسلحة ومعدات فى صحراء الثرثار بالأنبار,Noun Adjective Verb Noun Noun Noun Preposition Noun Noun Noun
1396,مجلس النواب الليبى يؤكد ضرورة خروج القوات الأجنبية من البلاد,Noun Noun Adjective Verb Noun Noun Noun Adjective Preposition Noun
1397,رئيس العراق يعزى عائلات ضحايا حريق مستشفى فى بغداد . ويشدد على محاسبة المقصرين,Noun ProperNoun Verb Noun Noun Noun Noun Preposition ProperNoun Punctuation Verb Preposition Noun Adjective
1398,الخارجية التونسية تدين حادث طعن شرطية فرنسية فى أحدى ضواحى باريس,Adjective Adjective Verb Noun Noun Noun Adjective Preposition Noun Noun ProperNoun
1399,طقس الخليج . أمطار رعدية فى السعودية حار الكويت وصحو الإمارات,Noun ProperNoun Punctuation Noun Adjective Preposition ProperNoun Adjective ProperNoun Noun Noun
1400,مقتل مدنى برصاص مسلحى قوات قسد شرقى دير الزور,Noun Noun Noun Adjective Noun ProperNoun Noun Noun Noun
1401,الكويت تسجل 1206 حالة كورونا جديدة و 1511 فى لبنان,ProperNoun Verb Digit Noun Verb Adjective Conjunction Digit Preposition ProperNoun
1402,مواجهات بين قوات الاحتلال الإسرائيلى وشباب فلسطينى فى الضفة الغربية والقدس,Noun Noun Noun Noun Adjective Noun Adjective Preposition ProperNoun Adjective ProperNoun
1403,هزة أرضية بقوة 3.5 درجة بمقياس ريختر شمال شرق المغرب,Verb Noun Noun Digit Noun Noun ProperNoun Noun Noun ProperNoun
1404,"الكاظمي يوجه بالتحقيق في حريق مستشفى "" ابن الخطيب",Adjective Verb Noun Preposition Noun Noun Punctuation Noun Noun
1405,مستشار الأمن القومي العراقى يؤكد عدم وجود قواعد أجنبية فى البلاد,Noun Noun Adjective Adjective Verb Noun Noun Noun Adjective Preposition Noun
1406,هزة أرضية بقوة 3.6 درجة شمال شرقي دمشق,Verb Noun Noun Digit Noun Noun Noun ProperNoun
1407,الجزائر تخصص 12.7 مليار دينار لشراء اللقاحات المضادة لفيروس الكورونا,ProperNoun Verb Digit Number Noun Noun Noun ProperNoun Adjective Noun ProperNoun
1408,ارتفاع حصيلة ضحايا حريق مستشفى جنوب بغداد إلى 9 أشخاص و 32 جريحا,Noun Noun Noun Noun Noun Noun ProperNoun Preposition Digit Noun Conjunction Digit Noun
1409,عون يدعو لاجتماع الإثنين لبحث قرار السعودية منع دخول الخضروات والفواكة اللبنانية,ProperNoun Verb Noun Noun Noun Noun Adjective Verb Noun Noun Noun Adjective
1410,اتفاق لإقامة جسر يربط موريتانيا والسنغال بتكلفة 87 مليون يورو,Noun Noun Noun Verb ProperNoun ProperNoun Noun Digit Number Noun Noun
1411,الداخلية التونسية تعلن إحباط محاولتى هجرة غير شرعية بولايتى صفاقس وبنعروس,Adjective Adjective Verb Noun Adjective Noun Noun Noun Noun ProperNoun ProperNoun
1412,""" الرئاسى الليبى يكلف جلال عثمان بمهام مدير مكتب الإعلام بالمجلس",Punctuation Adjective Adjective Verb ProperNoun ProperNoun Noun Noun Noun Noun Noun
1413,الأردن . أحكام بالسجن والأشغال الشاقة على متهمين صلة بداعش الإرهابى,ProperNoun Punctuation Noun Noun Noun Noun Preposition Adjective Noun ProperNoun Adjective
